Brand ID,Brand Name,Brand Logo,Brand Urls
MZ_BRAND_0000003067,Key Food,Key_Food.png,
MZ_BRAND_0000000738,Body Renew,Body_Renew.png,
MZ_BRAND_0000003164,L.L.Bean,L.L.Bean.png,
MZ_BRAND_0000001770,Eddie Bauer,Eddie_Bauer.png,
MZ_BRAND_0000006769,MetroPCS Wireless,MetroPCS_Wireless.png,
MZ_BRAND_0000001940,Family Express,Family_Express.png,
MZ_BRAND_0000003084,Kiehl's,Kiehls.png,
MZ_BRAND_0000000625,Bi-Mart,Bi-Mart_zzmX78G.png,
MZ_BRAND_0000004264,Pigtails & Crewcuts,Pigtails__Crewcuts.png,
MZ_BRAND_0000003075,KicksUSA,KicksUSA.png,
MZ_BRAND_0000003140,Tranquility Day Spa & Salon,tranquility.png,
MZ_BRAND_0000001983,Fastenal,Fastenal.png,
MZ_BRAND_0000003398,Convenient Family Dental,Convenient_Family_Dental_bNwgwz1.png,
MZ_BRAND_0000006533,Seniors Helping Seniors,Seniors_Helping_Seniors.png,
MZ_BRAND_0000007672,Willamette Dental Group,logo-name_8cfCkRX.png,
MZ_BRAND_0000001654,Dogtopia,Dogtopia.png,
MZ_BRAND_0000000976,Call it Spring,Call_it_Spring.png,
MZ_BRAND_0000002422,Gordon Biersch Restaurant & Brewery,Gordon_Biersch_Restaurant__Brewery.png,
MZ_BRAND_0000003718,Mobil,Mobil.png,
MZ_BRAND_0000007867,TreadQuarters,TreadQuarters.png,
MZ_BRAND_0000002093,Flash Foods,Flash_Foods.png,
MZ_BRAND_0000000653,Covington Center for Family Dentistry,CovingtonCenter_ERbuuiS.png,
MZ_BRAND_0000005066,Smith's Food & Drug Stores,Smiths_Food__Drug_Stores.png,
MZ_BRAND_0000004828,Sam Edelman,Sam_Edelman.png,
MZ_BRAND_0000000832,Champion Xpress Car Wash,champion_xpress_car_wash.png,
MZ_BRAND_0000007646,Main Street Dental,main-street-dental-logo_fawB0WJ.png,
MZ_BRAND_0000000235,America's Tire,Americas_Tire.png,
MZ_BRAND_0000002824,Interim HealthCare,Interim_HealthCare.png,
MZ_BRAND_0000002680,Homeland,Homeland.png,
MZ_BRAND_0000005642,Tilly's,Tillys.png,
MZ_BRAND_0000001814,Electronic Express,electronic_express.png,
MZ_BRAND_0000007613,Jefferson Dental and Orthodontics,Jefferson_Dental_Orthodontics.png,
MZ_BRAND_0000002514,H Mart,H_Mart.png,
MZ_BRAND_0000000595,Benzer Pharmacy,Benzer_Pharmacy.png,
MZ_BRAND_0000005105,SoulCycle,SoulCycle.png,
MZ_BRAND_0000003724,MOD Pizza,MOD_Pizza.png,
MZ_BRAND_0000004288,Pita Pit,Pita_Pit.png,
MZ_BRAND_0000001047,Cartier,Cartier.png,
MZ_BRAND_0000005574,The Paper Store,The_Paper_Store.png,
MZ_BRAND_0000005457,The Athlete's Foot,The_Athletes_Foot.png,
MZ_BRAND_0000005828,Uncle Ed's Oil Shoppe,Uncle_Eds_Oil_Shoppe.png,
MZ_BRAND_0000002451,Grease Monkey,Grease_Monkey.png,
MZ_BRAND_0000000609,Best One Tire & Service,Best_One_Tire__Service.png,
MZ_BRAND_0000007557,Asian Mint,AsianMint.png,
MZ_BRAND_0000003825,My Salon Suite,My_Salon_Suite.png,
MZ_BRAND_0000003395,Lucky Supermarkets,Lucky_Supermarkets.png,
MZ_BRAND_0000005242,Stretch Zone,Stretch_Zone.png,
MZ_BRAND_0000000400,Autotire,Autotire.png,
MZ_BRAND_0000007658,Century 21,century-21-department-store-logo_l5z6kHz.png,
MZ_BRAND_0000007675,Duane Reade,Duane_Reade.png,
MZ_BRAND_0000000524,Bath & Body Works,Bath__Body_Works.png,
MZ_BRAND_0000000410,Aveda,Aveda.png,
MZ_BRAND_0000000339,Armstrong McCall,Armstrong_McCall.png,
MZ_BRAND_0000001792,El Ahorro Supermarket,El_Ahorro_Supermarket.png,
MZ_BRAND_0000007149,Deca Dental,Deca_Dental.png,
MZ_BRAND_0000003036,Kate Spade,Kate_Spade.png,
MZ_BRAND_0000006689,O'Neill Clothing,ONeill_Clothing.png,
MZ_BRAND_0000000935,C Spire Wireless,C_Spire_Wireless.png,
MZ_BRAND_0000002547,Handy Mart,Handy_Mart.png,
MZ_BRAND_0000001177,Children's Lighthouse,Childrens_Lighthouse.png,
MZ_BRAND_0000001728,DVF (Diane von Furstenberg),DVF_Diane_von_Furstenberg.png,
MZ_BRAND_0000007176,David Yurman,David_Yurman.png,
MZ_BRAND_0000002703,HopCat,HopCat.png,
MZ_BRAND_0000002026,Fine Fare Supermarkets,Fine_Fare_Supermarkets.png,
MZ_BRAND_0000006506,SmileDirectClub,SmileDirectClub.png,
MZ_BRAND_0000004988,Shula's Steak Houses,Shulas_Steak_Houses.png,
MZ_BRAND_0000007846,Capital Tacos,Capital_Tacos_C8weNU3.png,
MZ_BRAND_0000006548,Samuels Diamonds,Samuels_Diamonds.png,
MZ_BRAND_0000001493,CubeSmart,CubeSmart.png,
MZ_BRAND_0000006220,Yoshinoya,Yoshinoya_0uemgip.png,
MZ_BRAND_0000000965,Caliber Collision,Caliber_Collision.png,
MZ_BRAND_0000003010,Just Tires,Just_Tires.png,
MZ_BRAND_0000005484,The Check Cashing Store,The_Check_Cashing_Store.png,
MZ_BRAND_0000006156,Woodman's Food Market,Woodmans_Market.png,
MZ_BRAND_0000001138,Chase,Chase.png,
MZ_BRAND_0000007622,Cookie Cutters,Cookie_Cutters.png,
MZ_BRAND_0000002195,Free People,Free_People.png,
MZ_BRAND_0000001358,Complete Nutrition,Complete_Nutrition.png,
MZ_BRAND_0000007586,Silverstar Car Wash,Silverstar-Car-Wash-gradient-1_hbmlulL.png,
MZ_BRAND_0000005988,Vons,Vons.png,
MZ_BRAND_0000007820,Eager Beaver Car Wash,Eager_Beaver_Car_Wash.png,
MZ_BRAND_0000002654,Holiday Inn Club Vacations,Holiday_Inn_Club_Vacations.png,
MZ_BRAND_0000005458,The Baked Bear,The_Baked_Bear.png,
MZ_BRAND_0000005555,The Medicine Shoppe,The_Medicine_Shoppe.png,
MZ_BRAND_0000007765,Ahi and Vegetable,AhiVeg_Red-Logo.png,
MZ_BRAND_0000005798,U-Swirl Frozen Yogurt,U-Swirl_Frozen_Yogurt.png,
MZ_BRAND_0000007569,AMC Theatres,AMC_Entertainment.png,
MZ_BRAND_0000007722,Swifty Car Wash,swifty-logo-min.png,
MZ_BRAND_0000005667,Tire Warehouse,Tire_Warehouse.png,
MZ_BRAND_0000007799,Cell Phone Repair (CPR),Cell_Phone_Repair_CPR.png,
MZ_BRAND_0000006685,Original Penguin,original_penguin.png,
MZ_BRAND_0000000355,ASICS,ASICS.png,
MZ_BRAND_0000002501,GUESS,GUESS.png,
MZ_BRAND_0000003188,Label Shopper,Label_Shopper.png,
MZ_BRAND_0000004003,Old Navy,Old_Navy.png,
MZ_BRAND_0000007402,BCBGMAXAZRIA,BCBGMAXAZRIA.png,
MZ_BRAND_0000001761,Eat'n Park,Eatn_Park.png,
MZ_BRAND_0000000526,Batteries Plus Bulbs,Batteries_Plus_Bulbs.png,
MZ_BRAND_0000004764,Rural King,Rural_King.png,
MZ_BRAND_0000003502,Market Street,Market_Street.png,
MZ_BRAND_0000003967,NYX Cosmetics,NYX_Cosmetics.png,
MZ_BRAND_0000004959,Shinola,Shinola.png,
MZ_BRAND_0000003702,Minuteman Press,Minuteman_Press.png,
MZ_BRAND_0000004078,Pak Mail,Pak_Mail.png,
MZ_BRAND_0000006239,Zara,Zara.png,
MZ_BRAND_0000003497,Market District,Market_District.png,
MZ_BRAND_0000003878,Neiman Marcus,Neiman_Marcus.png,
MZ_BRAND_0000003792,Mr. Tire,Mr._Tire.png,
MZ_BRAND_0000003109,Kitchen Collection,Kitchen_Collection.png,
MZ_BRAND_0000007957,Johnny Clean Car Wash,logo_johnny_Clean.png,
MZ_BRAND_0000002227,Friendly Express,logo_HOPfBYK.png,
MZ_BRAND_0000005381,Tag Heuer,Tag_Heuer.png,
MZ_BRAND_0000001292,Clothes Mentor,Clothes_Mentor.png,
MZ_BRAND_0000004952,Sheetz,Sheetz.png,
MZ_BRAND_0000000756,BonWorth,bonWorth.png,
MZ_BRAND_0000000898,Bumper to Bumper,btb_logo.png,
MZ_BRAND_0000004478,Quaker Steak & Lube,Quaker_Steak__Lube.png,
MZ_BRAND_0000007390,Benchmark Physical Therapy,Benchmark-logo_ex9CWx2.png,
MZ_BRAND_0000006053,West Coast Dental,WCD-LOGO-3.png,
MZ_BRAND_0000007453,Mamma Ramona’s Pizzeria,mamma-ramonas-pizzeria_n10ggI5.png,
MZ_BRAND_0000004273,Pinkberry,Pinkberry.png,
MZ_BRAND_0000006886,Jo Malone,Jo_Malone.png,
MZ_BRAND_0000005879,Urban Plates,Urban_Plates.png,
MZ_BRAND_0000001581,Denny's,Dennys.png,
MZ_BRAND_0000001333,Columbia Bank,Columbia_Bank.png,
MZ_BRAND_0000001099,Central Market,2560px-Central_Market.svg.png,
MZ_BRAND_0000001836,Emory Healthcare,emory-healthcare-logo-vector_Qhy2Ypv.png,
MZ_BRAND_0000005802,U.S. Cellular,U.S._Cellular.png,
MZ_BRAND_0000003058,Kendra Scott,Kendra_Scott.png,
MZ_BRAND_0000003208,Landmark Theaters,Landmark_Theaters.png,
MZ_BRAND_0000001551,DaVita,davita_EXIugLi.png,
MZ_BRAND_0000003558,Max Muscle,Max_Muscle.png,
MZ_BRAND_0000002976,Jos. A. Bank,Jos._A._Bank.png,
MZ_BRAND_0000003684,Miller's Ale House,Millers_Ale_House.png,
MZ_BRAND_0000000318,Arby's,Arby.png,
MZ_BRAND_0000006320,WhiteWater Express Car Wash,wwe3.png,
MZ_BRAND_0000003117,Kneaders Bakery & Cafe,Kneaders_Bakery.png,
MZ_BRAND_0000004124,Driven Car Wash,driven.png,
MZ_BRAND_0000004720,Roosters,roosters-menu-prices-300x269_LIPPjLa.png,
MZ_BRAND_0000007852,Teahouse,teahousetapioca_xf7Fthc.png,
MZ_BRAND_0000006835,LIDS Locker Room,LIDS_Locker_Room.png,
MZ_BRAND_0000007963,Switchyards,Switchyardslogoblue_NfTyemH.png,
MZ_BRAND_0000007958,100% Chiropractic,100_Chiropractic_Logo.png,
MZ_BRAND_0000000164,Alamo Drafthouse,ADC_Logo_ST_1C_RGB.png,
MZ_BRAND_0000000908,Burgerim,Burgerim.png,
MZ_BRAND_0000005525,The Habit Burger Grill,The_Habit_Burger_Grill_OplhUwF.png,
MZ_BRAND_0000006205,Yo Fresh Yogurt Cafe,Yo_Fresh_Yogurt_Cafe.png,
MZ_BRAND_0000006973,Jubilant(PET),paharmacies-logo_2iSdtru.png,
MZ_BRAND_0000006443,Tacodeli,Taco_Deli.png,
MZ_BRAND_0000007103,F21 Red,F21_Red.png,
MZ_BRAND_0000003139,Kroger,1243px-Kroger_logo_1961-2019.svg_QpdcKpH.png,
MZ_BRAND_0000003394,Cardinal Family Dentistry,5cb505e17a263715806311ce_5b183ffa5c440295768c21f9_cfd-logo-011.png,
MZ_BRAND_0000001065,Castrol Premium Lube Express,Castrol_Premium_Lube_Express.png,
MZ_BRAND_0000002441,Grainger,Grainger.png,
MZ_BRAND_0000001544,Dave's Markets,Daves_Markets.png,
MZ_BRAND_0000001326,Cole Haan,Cole_Haan.png,
MZ_BRAND_0000002287,Garbanzo Fresh Mediterranean,Garbanzo_Fresh_Mediterranean.png,
MZ_BRAND_0000002350,Gino's Pizza & Spaghetti House,Ginos_Pizza__Spaghetti_House.png,
MZ_BRAND_0000003399,Acworth Center for Family Dentistry,AcworthCenter_KHES8RV.png,
MZ_BRAND_0000005485,The Cheesecake Factory,The_Cheesecake_Factory.png,
MZ_BRAND_0000004607,REI,REI.png,
MZ_BRAND_0000001610,Dig Inn,Dig_Inn.png,
MZ_BRAND_0000007805,Gas N Wash,GasNWash-Logo_Xn7Us0c.png,
MZ_BRAND_0000007524,US Malls,4578246_bqitdIk.png,
MZ_BRAND_0000007688,WOW Cafe,WOW_Cafe_HImeigO.png,
MZ_BRAND_0000006896,Jersey Mike's Subs,Jersey_Mikes_gcp8A79.png,
MZ_BRAND_0000004415,Price Chopper,Price_Chopper_QqdSSK8.png,
MZ_BRAND_0000007265,Black Rifle Coffee Company,Black_Rifle.png,
MZ_BRAND_0000004706,Rolex,Rolex.png,
MZ_BRAND_0000001514,D'Agostino,DAgostino.png,
MZ_BRAND_0000003225,LaVida Massage,LaVida.png,
MZ_BRAND_0000001868,Ethan Allen,Ethan_Allen.png,
MZ_BRAND_0000007606,White Glove Car Wash,White_Glove_Car_Wash.png,
MZ_BRAND_0000001340,Comfort Keepers,Comfort_Keepers.png,
MZ_BRAND_0000003651,Mi Cocina,Mi_Cocina.png,
MZ_BRAND_0000005776,Tumi,Tumi.png,
MZ_BRAND_0000004419,PriceRite,PriceRite.png,
MZ_BRAND_0000004061,P.C. Richard & Son,p.c._richard__son.png,
MZ_BRAND_0000001593,Destination XL,Destination_XL.png,
MZ_BRAND_0000005474,The Brass Tap,The_Brass_Tap.png,
MZ_BRAND_0000005318,Supercuts,Supercuts.png,
MZ_BRAND_0000005732,Tractor Supply Co.,Tractor_Supply_Co..png,
MZ_BRAND_0000000033,7-Eleven,7-Eleven.png,
MZ_BRAND_0000003211,Land’s End,Lands_End.png,
MZ_BRAND_0000000780,Boston's Restaurant & Sports Bar,Bostons_Restaurant__Sports_Bar.png,
MZ_BRAND_0000001468,Cricket Wireless,Cricket_Wireless.png,
MZ_BRAND_0000005348,Sweaty Betty,Sweaty_Betty.png,
MZ_BRAND_0000006280,Jax Kar Wash,Jax_Kar_Wash.png,
MZ_BRAND_0000004645,Ricker's,Rickers.png,
MZ_BRAND_0000007790,New York Community Bank,New_York_Community_Bank.png,
MZ_BRAND_0000007404,BB&T,BBT.png,
MZ_BRAND_0000007066,Fix Auto,Fix_Auto.png,
MZ_BRAND_0000000806,Brandy Melville,Brandy_Melville.png,
MZ_BRAND_0000001006,Captain D's Seafood Restaurant,logo-230px.png,
MZ_BRAND_0000000239,American Deli,americandelilogo_Ae2b3KN.png,
MZ_BRAND_0000002034,Firebirds Wood Fired Grill,Firebirds_Wood_Fired_Grill.png,
MZ_BRAND_0000007872,Ultimate Shine Car Wash,Ultimate_Shine_Car_Wash_v1GuzJh.png,
MZ_BRAND_0000002257,Fusian,Fusian.png,
MZ_BRAND_0000002832,InTown Suites,InTown_Suites.png,
MZ_BRAND_0000004298,Pizza Factory,Pizza_Factory.png,
MZ_BRAND_0000000906,Burger Street,Burger_Street.png,
MZ_BRAND_0000001993,Fatburger,Fatburger.png,
MZ_BRAND_0000004156,Peachwave Yogurt,Peachwave_Yogurt.png,
MZ_BRAND_0000001366,ConocoPhillips,ConocoPhillips.png,
MZ_BRAND_0000000586,Benefit Cosmetics,Benefit_Cosmetics.png,
MZ_BRAND_0000002015,Field & Stream,Field__Stream.png,
MZ_BRAND_0000003223,Launch Trampoline Park,Launch_Trampoline_Park.png,
MZ_BRAND_0000006803,MacAllister Rentals,MacAllister_Rentals.png,
MZ_BRAND_0000007733,Market Basket (DeMoulas),Market_Basket_DeMoulas.png,
MZ_BRAND_0000002139,Food Universe Marketplace,food-universe-marketplace_PDY645K.png,
MZ_BRAND_0000004430,Primrose Schools,Primrose_Schools_logo_fBTeqzh.png,
MZ_BRAND_0000004070,PacSun,PacSun.png,
MZ_BRAND_0000001472,Crocs,Crocs.png,
MZ_BRAND_0000005976,Vitamin World,Vitamin_World.png,
MZ_BRAND_0000004201,Pet Valu,Pet_Valu.png,
MZ_BRAND_0000000065,ABC Fine Wine & Spirits,ABC_Fine_Wine__Spirits.png,
MZ_BRAND_0000003171,La Familia Pawn and Jewelry,La_Familia_Pawn_and_Jewelry.png,
MZ_BRAND_0000004002,Old National Bank,Old_National_Bank.png,
MZ_BRAND_0000000419,Aéropostale,Aeropostale.png,
MZ_BRAND_0000004887,Scotch and Soda,Scotch_and_Soda.png,
MZ_BRAND_0000007585,Fjall Raven,Fjall_Raven.png,
MZ_BRAND_0000000265,Amerisleep,Amerisleep.png,
MZ_BRAND_0000006415,The Human Bean,the_human_bean.png,
MZ_BRAND_0000007922,National Rent To Own,National_Rent_To_Own.png,
MZ_BRAND_0000005023,SiteOne Landscape Supply,SiteOne_Landscape_Supply.png,
MZ_BRAND_0000004633,Retro Fitness,Retro_Fitness.png,
MZ_BRAND_0000005673,TITLE Boxing Club,TITLE_Boxing_Club.png,
MZ_BRAND_0000001953,Famous Footwear,Famous_Footwear.png,
MZ_BRAND_0000002929,Jimmy Choo,Jimmy_Choo.png,
MZ_BRAND_0000001008,Car Toys,Car_Toys.png,
MZ_BRAND_0000000880,Buddy's Pizza,pngaaa.com-625815.png,
MZ_BRAND_0000004458,Publix Super Markets,Publix_Supermarkets.png,
MZ_BRAND_0000007645,Dental Express,Dental-Express-Logo_1800.png,
MZ_BRAND_0000007355,BluePearl Veterinary,BluePearl_Veterinary.png,
MZ_BRAND_0000007726,American Animal Hospital Association (AAHA),American_Animal_Hospital_Association_AAHA.png,
MZ_BRAND_0000000680,Black Walnut Cafe,Black_Walnut_Cafe.png,
MZ_BRAND_0000002223,Freshii,Freshii.png,
MZ_BRAND_0000002444,Grandys,Grandys.png,
MZ_BRAND_0000003706,Mission BBQ,Mission_BBQ.png,
MZ_BRAND_0000000145,AIM Mail Centers,AIM_Mail_Centers.png,
MZ_BRAND_0000005009,Simple Simon’s Pizza,Simple_Simons_Pizza.png,
MZ_BRAND_0000001806,El Pollo Loco,EI_Pollo_Loco.png,
MZ_BRAND_0000002434,Grabbagreen,Grabbagreen.png,
MZ_BRAND_0000004376,Port of Subs,Port_of_Subs.png,
MZ_BRAND_0000007841,Petland Discounts,Petland_Discounts.png,
MZ_BRAND_0000001903,Extra Space Storage,Extra_Space_Storage.png,
MZ_BRAND_0000006438,Taylor Rental,Taylor_Rental.png,
MZ_BRAND_0000001569,Del Frisco's Grille,Del_Friscos_Grille.png,
MZ_BRAND_0000000917,Burton Snowboards,Burton_Snowboards.png,
MZ_BRAND_0000000750,Ponderosa Steakhouse,Ponderosa_Steakhouse.png,
MZ_BRAND_0000004199,Pet Supermarket,Pet_Supermarket.png,
MZ_BRAND_0000000445,Bahama Buck's,Bahama_Bucks.png,
MZ_BRAND_0000007804,B.C. Pizza,B.C._Pizza.png,
MZ_BRAND_0000004723,Rosa's Cafe,Rosas_Cafe.png,
MZ_BRAND_0000003544,Mattress One,Mattress_One.png,
MZ_BRAND_0000003349,Long's Drugs,Longs_Drugs.png,
MZ_BRAND_0000003008,Just Salad,Just_Salad.png,
MZ_BRAND_0000002563,Hardee's,Hardees.png,
MZ_BRAND_0000000497,Bar Louie,Bar_Louie.png,
MZ_BRAND_0000001736,E-Z Mart,E-Z_Mart.png,
MZ_BRAND_0000004628,Residence Inn by Marriott,Residence_Inn_by_Marriott.png,
MZ_BRAND_0000004517,Radisson,Radisson.png,
MZ_BRAND_0000007546,MainStreet Family Care,MainStreet_Family_Care_ra7J5mG.png,
MZ_BRAND_0000000640,Big Lots Stores,Big_Lots_Stores.png,
MZ_BRAND_0000003910,Nike,Nike.png,
MZ_BRAND_0000001043,Carrs,Carrs.png,
MZ_BRAND_0000000644,Big R,Big_R_aKVx47b.png,
MZ_BRAND_0000004406,Prestige Preschool Academy,Prestige_Preschool_Academy.png,
MZ_BRAND_0000001605,Dick's Sporting Goods,Dicks_Sporting_Goods.png,
MZ_BRAND_0000002282,Gander Outdoors,Gander_Outdoors.png,
MZ_BRAND_0000003725,Modell's Sporting Goods,Modells_Sporting_Goods.png,
MZ_BRAND_0000006042,Weis Markets,Weis_Markets.png,
MZ_BRAND_0000006217,Yoke's Fresh Market,Yokes_Fresh_Market.png,
MZ_BRAND_0000004379,Portillo's,Portillos_Restaurants.png,
MZ_BRAND_0000001619,Dippin' Dots,Dippin_Dots.png,
MZ_BRAND_0000006962,Heartland Dental,heartland-dental-logo.png,
MZ_BRAND_0000001556,dd's DISCOUNTS,dds_DISCOUNTS.png,
MZ_BRAND_0000007781,Savannah Tire,Savannah_Tire.png,
MZ_BRAND_0000004892,Scrubs & Beyond,Scrubs__Beyond.png,
MZ_BRAND_0000000601,Berry Blendz,Berry_Blendz.png,
MZ_BRAND_0000005182,Stage Stores,Stage_Stores.png,
MZ_BRAND_0000000540,BCBGeneration,BCBGeneration.png,
MZ_BRAND_0000007866,Classy Chassy Car Wash,Classy_Chassy_Car_Wash.png,
MZ_BRAND_0000007650,Elf Cosmetics,Elf_Cosmetics.png,
MZ_BRAND_0000004305,Pizza King,Pizza_King.png,
MZ_BRAND_0000004474,Qdoba Mexican Grill,Qdoba_Mexican_Grill.png,
MZ_BRAND_0000005157,Sport and Health Clubs,Sport_and_Health_Clubs.png,
MZ_BRAND_0000006165,Work Out World,Work_Out_World.png,
MZ_BRAND_0000000843,Brooks Brothers,Brooks_Brothers.png,
MZ_BRAND_0000001355,Compare Foods,Compare_Foods_Supermarkets.png,
MZ_BRAND_0000006088,Whole Foods Market,Whole_Foods_Market_EXvHmmb.png,
MZ_BRAND_0000001110,CertiFit,CertiFit.png,
MZ_BRAND_0000002623,Hermès,Hermes_logo_transparent.png,
MZ_BRAND_0000006007,Moxie Salon and Beauty Bar,moxie.png,
MZ_BRAND_0000000839,Brookdale Senior Living,Brookdale_Senior_Living.png,
MZ_BRAND_0000001017,CareSpot,CareSpot.png,
MZ_BRAND_0000003855,Nationwide Vision,Nationwide_Vision.png,
MZ_BRAND_0000005620,Thomasville,Thomasville.png,
MZ_BRAND_0000002174,Four Seasons Hotels and Resorts,Four_Seasons_Hotels_and_Resorts.png,
MZ_BRAND_0000002924,Jim N Nick's,Jim_N_Nicks.png,
MZ_BRAND_0000006880,Jude's Barbershop,Judes_Barbershop.png,
MZ_BRAND_0000004219,PetSmart,PetSmart.png,
MZ_BRAND_0000006085,White House Black Market,White_house_black_market.png,
MZ_BRAND_0000001145,Check Into Cash,Check_Into_Cash.png,
MZ_BRAND_0000007043,Friendly's Ice Cream,Friendlys_Ice_Cream.png,
MZ_BRAND_0000007599,Oberweis Ice Cream,Oberweis_Ice_Cream.png,
MZ_BRAND_0000000781,Bottega Veneta,Bottega_Veneta.png,
MZ_BRAND_0000002561,Hard Rock Cafe,Hard_Rock_Cafe.png,
MZ_BRAND_0000007897,Trek Bicycle,Trek_Bicycle.png,
MZ_BRAND_0000002727,HSBC Bank,HSBC_Bank.png,
MZ_BRAND_0000002588,Havoline Xpress Lube,havolinexpresslube_logo.png,
MZ_BRAND_0000007779,Pet Partners,Pet_Partners.png,
MZ_BRAND_0000007598,Lemonade,Lemonade_LA.png,
MZ_BRAND_0000004813,Sally Beauty Supply,Sally_Beauty_Supply.png,
MZ_BRAND_0000002491,Grocery Outlet,Grocery_Outlet.png,
MZ_BRAND_0000005562,Oceanaire Seafood Room,Oceanaire_Seafood_Room.png,
MZ_BRAND_0000000857,Brown's Shoe Fit Co.,Browns_Shoe_Fit_Co..png,
MZ_BRAND_0000006394,Tires Plus Total Car Care,Final_634660963707402911_E0p3Yn3.png,
MZ_BRAND_0000006095,Wilco Farm Stores,Wilco_Farm_Stores.png,
MZ_BRAND_0000006677,Panopoulos Salon,Panopoulos_Salon.png,
MZ_BRAND_0000003923,Norbys Farm Fleet,Norbys_Farm_Fleet.png,
MZ_BRAND_0000001917,EZ Rentals,EZ_Rentals.png,
MZ_BRAND_0000007626,Fulton Bank of New Jersey,Fulton_Bank_of_New_Jersey.png,
MZ_BRAND_0000007135,East West Bank,East_West_Bank.png,
MZ_BRAND_0000005603,The Tire Choice & Total Car Care,The_Tire_Choice__Total_Car_Care.png,
MZ_BRAND_0000006538,ScrubaDub Car Wash,Scrub-A-Dub.png,
MZ_BRAND_0000005868,Uptown Cheapskate,Uptown_Cheapskate.png,
MZ_BRAND_0000007336,Bright Horizons Family Solutions,Bright_Horizons_Family_Solutions.png,
MZ_BRAND_0000004877,Scheels,Scheels.png,
MZ_BRAND_0000007605,Schlotzsky's Austin Eatery,Schlotzskys_Austin_Eatery.png,
MZ_BRAND_0000006839,Lee's Famous Recipes,Lees_Famous_Recipes.png,
MZ_BRAND_0000005772,Tubby's Grilled Submarines,tubbys.png,
MZ_BRAND_0000005640,Tijuana Flats,Tijuana_Flats.png,
MZ_BRAND_0000003570,McAlister's Deli,McAlisters_Deli.png,
MZ_BRAND_0000003300,Lilly Pulitzer,Lilly_Pulitzer.png,
MZ_BRAND_0000000688,Blake's Lotaburger,Blakes_Lotaburger.png,
MZ_BRAND_0000007021,Ghirardelli Ice Cream & Chocolate Shop,Ghirardelli_Ice_Cream__Chocolate_Shop.png,
MZ_BRAND_0000005480,The Capital Grille,The_Capital_Grille.png,
MZ_BRAND_0000006100,Wild Wing Cafe,Wild_Wing_Cafe.png,
MZ_BRAND_0000007661,PHOENIX Rehabilitation and Health Services,PHOENIX_Rehabilitation_and_Health_Services.png,
MZ_BRAND_0000004989,Shun Fat Supermarket,Shun_Fat_Supermarket.png,
MZ_BRAND_0000005207,Steinhafels,Steinhafels.png,
MZ_BRAND_0000004606,Regis Salons,Regis_Salons.png,
MZ_BRAND_0000002316,Genesis HealthCare,Genesis_HealthCare.png,
MZ_BRAND_0000004157,Peak Physical Therapy,Peak_Physical_Therapy.png,
MZ_BRAND_0000007829,Whitney Bank,Whitney_Bank.png,
MZ_BRAND_0000004239,Physician's Weight Loss Centers,Physicians_Weight_Loss_Centers.png,
MZ_BRAND_0000000758,Books-A-Million,Books-A-Million.png,
MZ_BRAND_0000005703,Topshop,Topshop.png,
MZ_BRAND_0000000255,American Signature Furniture,American_Signature_Furniture.png,
MZ_BRAND_0000007633,Wyndham Vacation Resorts,Wyndham_Vacation_Resorts.png,
MZ_BRAND_0000005018,Sir Speedy,Sir_Speedy.png,
MZ_BRAND_0000005451,TGI Fridays,TGI_Fridays.png,
MZ_BRAND_0000006697,Nurse Next Door,Nurse_Next_Door.png,
MZ_BRAND_0000005821,Ultra Car Wash,ultra-Car-Wash_3YGfEBg.png,
MZ_BRAND_0000004635,Revelator Coffee,Revelator_Coffee.png,
MZ_BRAND_0000000897,Bullritos,Bullritos.png,
MZ_BRAND_0000004255,Pie Five Pizza Co,Pie_Five_Pizza_Co.png,
MZ_BRAND_0000001022,Carl's Jr.,Carls_Jr..png,
MZ_BRAND_0000003351,LongHorn Steakhouse,LongHorn_Steakhouse.png,
MZ_BRAND_0000007784,Crumbl Cookies,Crumbl_Cookies.png,
MZ_BRAND_0000001133,Charming Charlie,Charming_Charlie.png,
MZ_BRAND_0000001542,Dave & Buster's,Dave__Busters.png,
MZ_BRAND_0000003438,Maggiano's Little Italy,Maggianos_Little_Italy.png,
MZ_BRAND_0000005608,The Walking Company,The_Walking_Company.png,
MZ_BRAND_0000006750,Mi-T-Fine Car Wash,Mi.T.Fine_Car_Wash_ldNOkhG.png,
MZ_BRAND_0000003286,Liberty Tax Service,Liberty_Tax_Service.png,
MZ_BRAND_0000004616,Renaissance Hotels,Renaissance_Hotels.png,
MZ_BRAND_0000003428,macey's,Maceys.png,
MZ_BRAND_0000005138,SpeeDee Oil Change & Auto Service,SpeeDee_Oil_Change__Auto_Service.png,
MZ_BRAND_0000004747,Royal Beauty Supply,Royal_Beauty_Supply.png,
MZ_BRAND_0000004976,SHOPPERS Food & Pharmacy,SHOPPERS_Food__Pharmacy.png,
MZ_BRAND_0000004955,Sherwin-Williams,Sherwin-Williams.png,
MZ_BRAND_0000000862,Brunswick Zone,Brunswick_Zone.png,
MZ_BRAND_0000005607,The Vitamin Shoppe,The_Vitamin_Shoppe.png,
MZ_BRAND_0000003124,Kohl's,Kohls.png,
MZ_BRAND_0000004805,Saks Fifth Avenue,Saks_Fifth_Avenue.png,
