Brand ID,Brand Name,Brand Logo
MZ_BRAND_0000007595,The Buffalo Spot,static/brandLogo/Buffalo_Spot_Logo_HMfzgap.png
MZ_BRAND_0000000530,Battery Warehouse,static/brandLogo/Battery_Warehouse.png
MZ_BRAND_0000000944,Cabela's,static/brandLogo/Cabelas.png
MZ_BRAND_0000003590,MedExpress Urgent Care,static/brandLogo/MedExpress_Urgent_Care.png
MZ_BRAND_0000000126,Aesop,static/brandLogo/Aesop.png
MZ_BRAND_0000001037,CARQUEST Auto Parts,static/brandLogo/CARQUEST_Auto_Parts.png
MZ_BRAND_0000001898,Express Care,static/brandLogo/Express_Care.png
MZ_BRAND_0000002633,Hibdon Tires Plus,static/brandLogo/Hibdon_Tires_Plus.png
MZ_BRAND_0000007008,Golden Nozzle Car Wash,static/brandLogo/Golden_Nozzle_Car_Wash_8Gau7mj.png
MZ_BRAND_0000007584,Caliber Car Wash,static/brandLogo/logo_CaliberCarWash.png
MZ_BRAND_0000007840,IShine Express,static/brandLogo/IShine_Express.png
MZ_BRAND_0000003191,Lacoste,static/brandLogo/Lacoste.png
MZ_BRAND_0000001545,David's Bridal,static/brandLogo/Davids_Bridal.png
MZ_BRAND_0000005891,Valentino,static/brandLogo/Valentino.png
MZ_BRAND_0000004748,Royal Farms,static/brandLogo/Royal_Farms.png
MZ_BRAND_0000007686,HCR ManorCare,static/brandLogo/HCR_ManorCare.png
MZ_BRAND_0000006509,Slim Chickens,static/brandLogo/Slim_Chickens.png
MZ_BRAND_0000002378,Godiva,static/brandLogo/Godiva.png
MZ_BRAND_0000004046,Orscheln Farm & Home,static/brandLogo/Orscheln_Farm__Home.png
MZ_BRAND_0000007821,Norwalk Furniture,static/brandLogo/Norwalk_Furniture.png
MZ_BRAND_0000000263,AmericInn,static/brandLogo/AmericInn.png
MZ_BRAND_0000007678,Hilton Grand Vacations,static/brandLogo/Hilton_Grand_Vacations.png
MZ_BRAND_0000001644,Do It Best,static/brandLogo/Do_It_Best.png
MZ_BRAND_0000007827,All Paws Pet Wash,static/brandLogo/cropped-APPW-Logo-R2_bQ94huM.webp
MZ_BRAND_0000000503,BareBurger,static/brandLogo/BareBurger.png
MZ_BRAND_0000005014,Simply Mac,static/brandLogo/Simply_Mac.png
MZ_BRAND_0000004007,Olive Garden,static/brandLogo/Olive_Garden.png
MZ_BRAND_0000007706,Stumptown Coffee Roasters,static/brandLogo/stumptown_coffee_roasters.png
MZ_BRAND_0000002911,Jerry's Subs & Pizza,static/brandLogo/Jerrys_Subs__Pizza.png
MZ_BRAND_0000003296,LifeWay Christian Stores,static/brandLogo/LifeWay_Christian_Stores.png
MZ_BRAND_0000007782,Kale Me Crazy,static/brandLogo/Kale_me.png
MZ_BRAND_0000005094,Solstice Sunglasses,static/brandLogo/Solstice_Sunglasses.png
MZ_BRAND_0000001510,Cycle Gear,static/brandLogo/Cycle_Gear.png
MZ_BRAND_0000005719,GoHealth Urgent Care,static/brandLogo/GoHealth_Urgent_Care.png
MZ_BRAND_0000007768,Tom Ford,static/brandLogo/Tom_Ford.png
MZ_BRAND_0000000798,bp,static/brandLogo/BP_Helios_logo.png
MZ_BRAND_0000003971,O2 Fitness,static/brandLogo/O2_Fitness.png
MZ_BRAND_0000005164,Spring Market,static/brandLogo/Spring_Market.png
MZ_BRAND_0000007544,Lamar,static/brandLogo/Lamar_Logo.png
MZ_BRAND_0000000245,American Freight,static/brandLogo/American_Freight.png
MZ_BRAND_0000001624,Direct Tools Factory Outlet,static/brandLogo/Direct_Tools_Factory_Outlet.png
MZ_BRAND_0000005942,Victory Lane,static/brandLogo/Victory_Lane.png
MZ_BRAND_0000007529,Blue Sky Express Car Wash,static/brandLogo/blue-sky-logo_cNFHA7J.jpg
MZ_BRAND_0000002183,Francesca's,static/brandLogo/Francescas.png
MZ_BRAND_0000002353,Giorgio Armani,static/brandLogo/Giorgio_Armani.png
MZ_BRAND_0000002361,Glik's,static/brandLogo/Gliks.png
MZ_BRAND_0000005411,Ted Baker,static/brandLogo/Ted_Baker.png
MZ_BRAND_0000005951,Vilebrequin,static/brandLogo/Vilebrequin.png
MZ_BRAND_0000006135,Vital Smiles,static/brandLogo/2023_vitalsmiles_logo_web_O1Q2OYt.png
MZ_BRAND_0000006191,Xtend Barre,static/brandLogo/Xtend_Barre.png
MZ_BRAND_0000003987,Off Broadway Shoe Warehouse,static/brandLogo/Off_Broadway_Shoe_Warehouse.png
MZ_BRAND_0000006180,WSS,static/brandLogo/WSS.png
MZ_BRAND_0000005217,Stewart's Shops,static/brandLogo/Stewarts_Shops.png
MZ_BRAND_0000006076,WeWork,static/brandLogo/WeWork.png
MZ_BRAND_0000000568,Bel Air,static/brandLogo/Bel_Air.png
MZ_BRAND_0000003760,Morton Williams Supermarkets,static/brandLogo/Morton_Williams_Supermarkets.png
MZ_BRAND_0000001260,CityMD,static/brandLogo/CityMD.png
MZ_BRAND_0000005537,The Joint,static/brandLogo/The_Joint.png
MZ_BRAND_0000007910,Davis Vision Retail,static/brandLogo/Davis_Vision_Retail.png
MZ_BRAND_0000000094,Acme Tools,static/brandLogo/Acme_Tools.png
MZ_BRAND_0000000060,Aaron's,static/brandLogo/Aarons.png
MZ_BRAND_0000005416,Tempur-Pedic,static/brandLogo/Tempur-Pedic.png
MZ_BRAND_0000001068,Caterpillar,static/brandLogo/Caterpillar.png
MZ_BRAND_0000000261,Americas Best Value Inn,static/brandLogo/Americas_Best_Value_Inn.png
MZ_BRAND_0000007690,Hampton Inn,static/brandLogo/Hampton_Inn.png
MZ_BRAND_0000007680,Greystar,static/brandLogo/greystar_qgzrkcD.png
MZ_BRAND_0000001626,Dirt Cheap,static/brandLogo/Dirt_Cheap.png
MZ_BRAND_0000005108,Souplantation,static/brandLogo/Souplantation.png
MZ_BRAND_0000002969,Jollibee,static/brandLogo/Jollibee.png
MZ_BRAND_0000001214,Chuck E. Cheese's,static/brandLogo/Chuck_E._Cheeses.png
MZ_BRAND_0000004188,Perko's Cafe Grill,static/brandLogo/Perkos.png
MZ_BRAND_0000002886,Janie and Jack,static/brandLogo/Janie_and_Jack.png
MZ_BRAND_0000003509,Marriott Vacation Club,static/brandLogo/Marriott_Vacation_Club.png
MZ_BRAND_0000003042,Kay Jewelers,static/brandLogo/Kay_Jewelers.png
MZ_BRAND_0000003995,Oil Changer,static/brandLogo/Oil_Changer.png
MZ_BRAND_0000004179,Pep Boys,static/brandLogo/Pep_Boys.png
MZ_BRAND_0000007582,Blue Penguin Car Wash,static/brandLogo/blue_penguin.png
MZ_BRAND_0000006757,Milex Complete Auto Care,static/brandLogo/Milex_Complete_Auto_Care.png
MZ_BRAND_0000005763,True Value Hardware,static/brandLogo/True_Value_Hardware.png
MZ_BRAND_0000005676,Tobacco Outlet Plus Grocery,static/brandLogo/Tobacco_Outlet_Plus_Grocery.png
MZ_BRAND_0000006403,The Wash Tub,static/brandLogo/The_Wash_Tub.png
MZ_BRAND_0000001476,CrossFit,static/brandLogo/CrossFit.png
MZ_BRAND_0000002609,Heights Finance,static/brandLogo/Heights_Finance.png
MZ_BRAND_0000005560,The North Face,static/brandLogo/The_North_Face.png
MZ_BRAND_0000006114,Wilsons,static/brandLogo/Wilsons.png
MZ_BRAND_0000006526,Shipley Do-Nuts,static/brandLogo/Shipley_Do-Nuts.png
MZ_BRAND_0000001417,Cotton On,static/brandLogo/Cotton_On.png
MZ_BRAND_0000000971,California Family Fitness,static/brandLogo/California_Family_Fitness.png
MZ_BRAND_0000000106,Adidas,static/brandLogo/adidas.png
MZ_BRAND_0000007744,Converse,static/brandLogo/Converse.png
MZ_BRAND_0000007879,Shore Stop,static/brandLogo/Shore_Stop.png
MZ_BRAND_0000007924,Mirabito,static/brandLogo/Mirabito.png
MZ_BRAND_0000002557,Happy Nails & Spa,static/brandLogo/Happy_Nails__Spa.png
MZ_BRAND_0000004354,Poke Bar,static/brandLogo/Poke_Bar.png
MZ_BRAND_0000007475,Always Best Care,static/brandLogo/Always_Best_Care.png
MZ_BRAND_0000001343,Commerce Bank,static/brandLogo/Commerce_Bank.png
MZ_BRAND_0000000558,Bed Bath & Beyond,static/brandLogo/Bed_Bath__Beyond.png
MZ_BRAND_0000003708,Mitchell Gold + Bob Williams,static/brandLogo/Mitchell_Gold__Bob_Williams.png
MZ_BRAND_0000001568,Deka Lash,static/brandLogo/Deka_Lash.png
MZ_BRAND_0000003185,La-Z-Boy,static/brandLogo/La-Z-Boy.png
MZ_BRAND_0000003180,La Quinta Inns & Suites,static/brandLogo/La_Quinta_Inns__Suites.png
MZ_BRAND_0000004579,Red Roof Inn,static/brandLogo/Red_Roof_Inn.png
MZ_BRAND_0000001708,DSW (Designer Shoe Warehouse),static/brandLogo/DSW_Designer_Shoe_Warehouse.png
MZ_BRAND_0000004200,Pet Supplies Plus,static/brandLogo/Pet_Supplies_Plus.png
MZ_BRAND_0000001871,Eureka!,static/brandLogo/Eureka.png
MZ_BRAND_0000005760,True Food Kitchen,static/brandLogo/True_Food_Kitchen.png
MZ_BRAND_0000002791,IMAX,static/brandLogo/IMAX.png
MZ_BRAND_0000006705,Ninety Nine Restaurants,static/brandLogo/Ninety_Nine_Restaurants.png
MZ_BRAND_0000007555,Yolk,static/brandLogo/yolk_logo.png
MZ_BRAND_0000001599,Diamonds Direct,static/brandLogo/Diamonds_Direct.png
MZ_BRAND_0000005698,Topgolf,static/brandLogo/Topgolf_GuVMghA.png
MZ_BRAND_0000006200,YCMC & Shoe City,static/brandLogo/YCMC__Shoe_City.png
MZ_BRAND_0000006208,Yoga Six,static/brandLogo/download_mQjVuBd.jpg
MZ_BRAND_0000006703,Nobel Learning Communities,static/brandLogo/Nobel_Learning_Communities.png
MZ_BRAND_0000007803,Hot Diamonds,static/brandLogo/Hot_Diamonds.png
MZ_BRAND_0000007290,Carmel Car Wash,static/brandLogo/carmel-logo_LcHf9IH.png
MZ_BRAND_0000000162,Al's Formal Wear,static/brandLogo/Als_Formal_Wear.png
MZ_BRAND_0000004521,Rag & Bone,static/brandLogo/Rag__Bone.png
MZ_BRAND_0000000068,ABC Warehouse,static/brandLogo/ABC_Warehouse.png
MZ_BRAND_0000007793,Inman Dental Associates,static/brandLogo/inman_logo-1-1_G6Y3aI6.png
MZ_BRAND_0000002653,Holiday Inn,static/brandLogo/Holiday_Inn.png
MZ_BRAND_0000005645,Timberland,static/brandLogo/Timberland.png
MZ_BRAND_0000005707,Tory Burch,static/brandLogo/Tory_Burch1.png
MZ_BRAND_0000006906,JackRabbit,static/brandLogo/JackRabbit.png
MZ_BRAND_0000006041,Weight Watchers,static/brandLogo/Weight_Watchers.png
MZ_BRAND_0000002712,Hot Head Burritos,static/brandLogo/Hot_Head_Burritos.png
MZ_BRAND_0000001136,Charter Fitness,static/brandLogo/Charter_Fitness.png
MZ_BRAND_0000003630,Metabolic Research Center,static/brandLogo/Metabolic_Research_Center.png
MZ_BRAND_0000006230,Yves Delorme,static/brandLogo/Yves_Delorme.png
MZ_BRAND_0000007168,Denver Mattress,static/brandLogo/Denver_Mattress.png
MZ_BRAND_0000001269,Clarion,static/brandLogo/Clarion.png
MZ_BRAND_0000003614,Menchie's,static/brandLogo/Menchies.png
MZ_BRAND_0000003867,Navis Pack & Ship,static/brandLogo/Navis_Pack__Ship.png
MZ_BRAND_0000001699,Driver's Edge,static/brandLogo/Drivers_Edge.png
MZ_BRAND_0000001426,Country Kitchen,static/brandLogo/Country_Kitchen.png
MZ_BRAND_0000006172,World of Beer,static/brandLogo/World_of_Beer.png
MZ_BRAND_0000007809,Twisted Taco,static/brandLogo/Twisted_Taco_NVhI3UN.png
MZ_BRAND_0000007882,LULU'S,static/brandLogo/LULR.02-Header-Logo-1x-400x204.png
MZ_BRAND_0000001005,Capriotti's Sandwich Shop,static/brandLogo/Capriottis_3380.svg.png
MZ_BRAND_0000002890,Jason's Deli,static/brandLogo/Jasons_Deli.png
MZ_BRAND_0000005371,Taco Mac,static/brandLogo/Taco_Mac.png
MZ_BRAND_0000006282,Swig,static/brandLogo/Swig_988_5icyOJc.png
MZ_BRAND_0000007715,Bao'd Up,static/brandLogo/Baod_Up_Logo.webp
MZ_BRAND_0000002534,Hallmark Cards,static/brandLogo/Hallmark_Cards.png
MZ_BRAND_0000007269,Cellairis,static/brandLogo/Cellairis.png
MZ_BRAND_0000002691,Homewood Suites by Hilton,static/brandLogo/Homewood_Suites_by_Hilton.png
MZ_BRAND_0000007860,Manlove Auto Parts,static/brandLogo/Manlove_Auto_Parts.png
MZ_BRAND_0000006290,ZipClinic,static/brandLogo/zipclinic.png
MZ_BRAND_0000005140,Speedway,static/brandLogo/images_mivzQz3.png
MZ_BRAND_0000006483,Sperry,static/brandLogo/Sperry.png
MZ_BRAND_0000007570,Tidal Wave Auto Spa,static/brandLogo/header-logo2x_hrcrnWc.png
MZ_BRAND_0000003649,MGM Wine & Spirits,static/brandLogo/MGM_Wine__Spirits.png
MZ_BRAND_0000002258,Fusion Academy,static/brandLogo/Fusion_Academy.png
MZ_BRAND_0000007628,Code Wiz,static/brandLogo/Code_Wiz_mTUD6L2.png
MZ_BRAND_0000004036,Orangetheory Fitness,static/brandLogo/Orangetheory_Fitness.png
MZ_BRAND_0000006613,Red Apple,static/brandLogo/Red_Apple.png
MZ_BRAND_0000003387,Luby's,static/brandLogo/Lubys.png
MZ_BRAND_0000003409,Lunds & Byerlys,static/brandLogo/Lunds__Byerlys.png
MZ_BRAND_0000003622,Merle Norman Cosmetics,static/brandLogo/Merle_Norman_Cosmetics.png
MZ_BRAND_0000004043,Origins,static/brandLogo/Origins.png
MZ_BRAND_0000000436,Badcock Home Furniture,static/brandLogo/Badcock_Home_Furniture.png
MZ_BRAND_0000001061,Casper,static/brandLogo/Casper.png
MZ_BRAND_0000003205,Lamps Plus,static/brandLogo/Lamps_Plus.png
MZ_BRAND_0000003377,Lovesac,static/brandLogo/Lovesac.png
MZ_BRAND_0000003542,Mattress Firm,static/brandLogo/Mattress_Firm.png
MZ_BRAND_0000005332,Sur La Table,static/brandLogo/Sur_La_Table.png
MZ_BRAND_0000004119,Park Hyatt,static/brandLogo/Park_Hyatt.png
MZ_BRAND_0000007763,Hyatt Zilara,static/brandLogo/hyatt_Zilara.webp
MZ_BRAND_0000001632,Discovery Point,static/brandLogo/Discovery_Point.png
MZ_BRAND_0000000077,Abuelo's,static/brandLogo/Abuelos.png
MZ_BRAND_0000002176,Fox & Hound,static/brandLogo/Fox__Hound.png
MZ_BRAND_0000002193,Freddy's Frozen Custard,static/brandLogo/Freddys_Frozen_Custard.png
MZ_BRAND_0000003445,Main Event Entertainment,static/brandLogo/Main_Event_Entertainment.png
MZ_BRAND_0000003163,L.A. Tan,static/brandLogo/L.A._Tan.png
MZ_BRAND_0000003182,La Salsa,static/brandLogo/La_Salsa.png
MZ_BRAND_0000000455,Baker's Drive Thru,static/brandLogo/Bakers_Drive_Thru.png
MZ_BRAND_0000005523,The Greene Turtle,static/brandLogo/The_Greene_Turtle.png
MZ_BRAND_0000002729,Huddle House,static/brandLogo/Huddle_House.png
MZ_BRAND_0000000675,BJ's Wholesale Club,static/brandLogo/BJs_Wholesale_Club.jpeg
MZ_BRAND_0000003176,La Michoacana Meat Market,static/brandLogo/La_Michoacana_Meat_Market.png
MZ_BRAND_0000000776,Boston Market,static/brandLogo/Boston_Market.png
MZ_BRAND_0000003554,Max & Erma's,static/brandLogo/Max__Ermas.png
MZ_BRAND_0000002684,HomeTown Buffet,static/brandLogo/HomeTown_Buffet.png
MZ_BRAND_0000005978,Viva Chicken,static/brandLogo/Viva_Chicken.png
MZ_BRAND_0000007302,Cafe Zupas,static/brandLogo/Cafe_Zupas.png
MZ_BRAND_0000005910,Van Cleef & Arpels,static/brandLogo/Van_Cleef__Arpels.png
MZ_BRAND_0000007659,Dental Dreams,static/brandLogo/images_Io0DXA5.jpeg
MZ_BRAND_0000000075,ABRA Auto Body and Glass,static/brandLogo/Abra.png
MZ_BRAND_0000001407,Cost Cutters,static/brandLogo/red-jpg_DOXhToy.png
MZ_BRAND_0000003623,Merlin 200000 Miles,static/brandLogo/Merlin_200000_Miles.png
MZ_BRAND_0000003996,Oilstop,static/brandLogo/Oilstop.png
MZ_BRAND_0000004161,Peerless Tires 4 Less,static/brandLogo/peerless-logo_PhxYAQw.png
MZ_BRAND_0000003871,NBT Bank,static/brandLogo/NBT_Bank.png
MZ_BRAND_0000006445,Synovus Bank,static/brandLogo/Synovus_Bank.png
MZ_BRAND_0000007849,Circle K Car Wash,static/brandLogo/circle_k_car_wash.png
MZ_BRAND_0000000900,Burberry,static/brandLogo/Burberry.png
MZ_BRAND_0000002284,Gap,static/brandLogo/Gap.png
MZ_BRAND_0000006272,RadioShack,static/brandLogo/RadioShack.png
MZ_BRAND_0000002385,Golden Corral,static/brandLogo/Golden_Corral.png
MZ_BRAND_0000002084,Fitworks,static/brandLogo/Fitworks.png
MZ_BRAND_0000004580,Red Wing Shoes,static/brandLogo/Red_Wing_Shoes.png
MZ_BRAND_0000004718,Rooms To Go,static/brandLogo/Rooms_To_Go.png
MZ_BRAND_0000001028,CarMax,static/brandLogo/CarMax.png
MZ_BRAND_0000002775,Ideal Image,static/brandLogo/Ideal_Image.png
MZ_BRAND_0000005471,The Body Shop,static/brandLogo/The_Body_Shop.png
MZ_BRAND_0000006420,The Face Shop,static/brandLogo/The_Face_Shop.png
MZ_BRAND_0000002004,Ferragamo,static/brandLogo/Ferragamo.png
MZ_BRAND_0000001913,Eyeglass World,static/brandLogo/Eyeglass_World.png
MZ_BRAND_0000004578,Red Robin Gourmet Burgers,static/brandLogo/Red_Robin_Gourmet_Burgers.png
MZ_BRAND_0000003737,Moncler,static/brandLogo/Moncler.png
MZ_BRAND_0000005972,Visiting Angels,static/brandLogo/Visiting_Angels.png
MZ_BRAND_0000001499,Cumberland Farms,static/brandLogo/Cumberland_Farms.png
MZ_BRAND_0000004916,See's Candies,static/brandLogo/Sees_Candies.png
MZ_BRAND_0000000571,Bellacino's,static/brandLogo/Bellacinos.png
MZ_BRAND_0000005082,Snooze Eatery,static/brandLogo/Snooze_Eatery.png
MZ_BRAND_0000006744,Moe's Original Bar B Que,static/brandLogo/Moes_Original_Bar_B_Que.png
MZ_BRAND_0000007597,Buena Onda,static/brandLogo/logo_Buena.png
MZ_BRAND_0000007926,Jeni's Ice Creams,static/brandLogo/Jenis_Ice_Creams.png
MZ_BRAND_0000003183,La Senza,static/brandLogo/La_Senza.png
MZ_BRAND_0000001405,Cosi,static/brandLogo/Cosi.png
MZ_BRAND_0000002678,Home2 Suites,static/brandLogo/Home2_Suites.png
MZ_BRAND_0000003528,Massage Green Spa,static/brandLogo/Massage_Green_Spa.png
MZ_BRAND_0000004275,Pinot's Palette,static/brandLogo/Pinots_Palette.png
MZ_BRAND_0000001301,Coach,static/brandLogo/Coach.png
MZ_BRAND_0000007013,Goin' Postal,static/brandLogo/Goin_Postal.png
MZ_BRAND_0000001630,Discount Tire Centers,static/brandLogo/Discount_Tire_Centers.png
MZ_BRAND_0000007823,Flagstop Car Wash,static/brandLogo/logo_zJSFJGR.png
MZ_BRAND_0000003862,Natural Grocers,static/brandLogo/ng_logo.png
MZ_BRAND_0000007627,Mr. C's Car Wash,static/brandLogo/Mr._C_Car_Wash.png
MZ_BRAND_0000007754,Wiggy Wash,static/brandLogo/wiggy-logo-final-min.png
MZ_BRAND_0000007912,Fast5Xpress Car Wash,static/brandLogo/FAST5-Logo.webp
MZ_BRAND_0000005044,Sleep Number,static/brandLogo/Sleep_Number.png
MZ_BRAND_0000003484,Marine Layer,static/brandLogo/Marine_Layer.png
MZ_BRAND_0000004011,Olympia Sports,static/brandLogo/Olympia_Sports.png
MZ_BRAND_0000006277,Ellianos Coffee,static/brandLogo/Ellianos_Coffee.webp
MZ_BRAND_0000000825,Bright Now Dental,static/brandLogo/Bright_Now_Dental.png
MZ_BRAND_0000005780,Tutor Time,static/brandLogo/Tutor_Time.png
MZ_BRAND_0000004302,Pizza Hut,static/brandLogo/1088px-Pizza_Hut_logo.svg.png
MZ_BRAND_0000006466,Strayer University,static/brandLogo/Strayer_University.png
MZ_BRAND_0000001236,Circle K,static/brandLogo/Circle-K.png
MZ_BRAND_0000003615,Mendocino Farms,static/brandLogo/Mendocino_Farms.png
MZ_BRAND_0000000092,Acme Fresh Market,static/brandLogo/Acme_Fresh_Market.png
MZ_BRAND_0000000651,Big Y Foods,static/brandLogo/Big_Y_Foods.png
MZ_BRAND_0000004931,Sephora,static/brandLogo/Sephora.png
MZ_BRAND_0000005813,ULTA Beauty,static/brandLogo/ULTA_Beauty.png
MZ_BRAND_0000007343,BoRics,static/brandLogo/BoRics.png
MZ_BRAND_0000000535,Baymont Inn & Suites,static/brandLogo/Baymont_Inn__Suites.png
MZ_BRAND_0000005297,Super 8,static/brandLogo/Super_8.png
MZ_BRAND_0000003281,Lewis Drug,static/brandLogo/Lewis_Drug.png
MZ_BRAND_0000002317,Genghis Grill,static/brandLogo/Genghis_Grill.png
MZ_BRAND_0000003173,LA Fitness,static/brandLogo/LA_Fitness.png
MZ_BRAND_0000001360,Concentra,static/brandLogo/Concentra.png
MZ_BRAND_0000002932,Jimmy John's,static/brandLogo/Jimmy_Johns.png
MZ_BRAND_0000007730,Iron City Dental Group,static/brandLogo/new-logo_a3i6WKn.png
MZ_BRAND_0000006288,Brick House Tavern & Tap,static/brandLogo/Brick_House_Tavern__Tap.png
MZ_BRAND_0000004053,Outback Steakhouse,static/brandLogo/Outback_Steakhouse.png
MZ_BRAND_0000001166,Chick-fil-A,static/brandLogo/Chick-fil-A.png
MZ_BRAND_0000007207,Costco Wholesale,static/brandLogo/Costco_Wholesale.png
MZ_BRAND_0000006198,Yankee Candle,static/brandLogo/Yankee_Candle.png
MZ_BRAND_0000002796,In-N-Out Burger,static/brandLogo/In-N-Out_Burger.png
MZ_BRAND_0000007815,Piada,static/brandLogo/Piada.png
MZ_BRAND_0000003896,Newbury Comics,static/brandLogo/Newbury_Comics.png
MZ_BRAND_0000005931,Versace,static/brandLogo/Versace.png
MZ_BRAND_0000004669,Road Runner Sports,static/brandLogo/Road_Runner_Sports.png
MZ_BRAND_0000006808,Lucky Strike,static/brandLogo/Lucky_Strike.png
MZ_BRAND_0000001123,Chanel,static/brandLogo/Chanel.png
MZ_BRAND_0000007870,Mr. Clean Car Wash,static/brandLogo/Mr._Clean_Car_Wash.png
MZ_BRAND_0000005824,UMB Bank,static/brandLogo/UMB_Bank.png
MZ_BRAND_0000003804,Muji,static/brandLogo/MUJI_0Mtqrxn.png
MZ_BRAND_0000000562,Beef 'O' Brady's,static/brandLogo/Beef_O_Bradys.png
MZ_BRAND_0000003550,maurices,static/brandLogo/maurices.png
MZ_BRAND_0000005877,Urban Outfitters,static/brandLogo/Urban_Outfitters.png
MZ_BRAND_0000004375,Port City Java,static/brandLogo/Port_City_Java.png
MZ_BRAND_0000006762,Microsoft,static/brandLogo/Microsoft.png
MZ_BRAND_0000002743,Hurricane Grill & Wings,static/brandLogo/Hurricane_Grill__Wings.png
MZ_BRAND_0000002788,iLoveKickboxing,static/brandLogo/iLoveKickboxing.png
MZ_BRAND_0000005611,The Zoo Health Club,static/brandLogo/The_Zoo_Health_Club.png
MZ_BRAND_0000006170,World Gym,static/brandLogo/World_Gym.png
MZ_BRAND_0000005916,Vans,static/brandLogo/Vans.png
MZ_BRAND_0000007485,Aldo,static/brandLogo/119-1191297_aldo-logo-vector-clipart.png
MZ_BRAND_0000000728,Boba Loca,static/brandLogo/Boba_Loca.png
MZ_BRAND_0000007241,CITGO Petroleum,static/brandLogo/CITGO_Petroleum.png
MZ_BRAND_0000002833,Investors Bank,static/brandLogo/Investors_Bank.png
MZ_BRAND_0000000624,BI-LO,static/brandLogo/BI-LO.png
MZ_BRAND_0000005045,Sleep Outfitters,static/brandLogo/Sleep_Outfitters.png
MZ_BRAND_0000002344,Giant Food Stores,static/brandLogo/download_WGyaz1B.png
MZ_BRAND_0000002518,H-E-B,static/brandLogo/H-E-B.png
MZ_BRAND_0000004527,Raley's,static/brandLogo/Raleys.png
MZ_BRAND_0000005702,Tops Friendly Markets,static/brandLogo/Tops_Friendly_Markets.png
MZ_BRAND_0000002166,Fossil,static/brandLogo/Fossil.png
MZ_BRAND_0000007114,European Wax Center,static/brandLogo/European_Wax_Center.png
MZ_BRAND_0000007918,Hydrate IV Bar,static/brandLogo/logo-black.png
MZ_BRAND_0000000713,BMC (Building Materials and Construction Services),static/brandLogo/BMC_Building_Materials_and_Construction_Services.png
MZ_BRAND_0000000364,Hilton Hotels & Resorts,static/brandLogo/Hilton_Hotels__Resorts.png
MZ_BRAND_0000002393,Golf Galaxy,static/brandLogo/Golf_Galaxy.png
MZ_BRAND_0000002000,FedEx,static/brandLogo/FedEx.png
MZ_BRAND_0000001686,DoubleTree by Hilton,static/brandLogo/DoubleTree_by_Hilton.png
MZ_BRAND_0000000292,Another Broken Egg Cafe,static/brandLogo/Another_Broken_Egg_Cafe.png
MZ_BRAND_0000007574,SuperTarget,static/brandLogo/SuperTarget.png
MZ_BRAND_0000007426,b8ta,static/brandLogo/b8ta.png
MZ_BRAND_0000005777,Tupelo Honey,static/brandLogo/Tupelo_Honey.png
MZ_BRAND_0000006224,Your Pie,static/brandLogo/Your_Pie.png
MZ_BRAND_0000001718,Dunham's Sports,static/brandLogo/Dunhams_Sports.png
MZ_BRAND_0000003148,Kumon Institute of Education,static/brandLogo/Kumon_Institute_of_Education.png
MZ_BRAND_0000000709,Bluemercury,static/brandLogo/Bluemercury.png
MZ_BRAND_0000004886,Scooter's Coffee,static/brandLogo/scooters-coffee-logo-400x400_vD3cWDs.png
MZ_BRAND_0000002329,Gerber Collision,static/brandLogo/Gerber_Collision.png
MZ_BRAND_0000005662,Tire Barn,static/brandLogo/Tire_Barn.png
MZ_BRAND_0000007231,Club Car Wash,static/brandLogo/Club_Car_Wash.png
MZ_BRAND_0000006328,Watershed Car Wash,static/brandLogo/WatershedCarWash_ULU6THy.png
MZ_BRAND_0000007612,Pals Car Wash,static/brandLogo/pals-Car-Wash_2ztLxRQ.png
MZ_BRAND_0000001820,Elevation Burger,static/brandLogo/Elevation_Burger.png
MZ_BRAND_0000000877,Buckle,static/brandLogo/Buckle.png
MZ_BRAND_0000006379,Tropical Smoothie Cafe,static/brandLogo/Tropical_Smoothie_Cafe.png
MZ_BRAND_0000003461,Mandee,static/brandLogo/Mandee.png
MZ_BRAND_0000007631,Rugged Wearhouse,static/brandLogo/Rugged_Wearhouse.png
MZ_BRAND_0000007908,BIGGBY COFFEE,static/brandLogo/Biggby_Coffee_logo.svg_aaAmamb.png
MZ_BRAND_0000001844,Enmarket,static/brandLogo/Enmarket_DNxj8Su.png
MZ_BRAND_0000002820,Intelligentsia Coffee,static/brandLogo/Intelligentsia_Coffee.png
MZ_BRAND_0000001302,Coast Dental,static/brandLogo/coast-dental-and-orthodontics-logo.png
MZ_BRAND_0000003886,New Horizon Academy,static/brandLogo/New_Horizon_Academy.png
MZ_BRAND_0000000702,Blue Coast Burrito,static/brandLogo/Blue_Coast_Burrito.png
MZ_BRAND_0000004701,Rogans Shoes,static/brandLogo/Rogans_Shoes.png
MZ_BRAND_0000007634,Shop n Save,static/brandLogo/sns_logo.png
MZ_BRAND_0000007649,Super Mega Dilla,static/brandLogo/Super_Mega_Dilla.png
MZ_BRAND_0000002018,Fiesta Mart,static/brandLogo/Fiesta_Mart.png
MZ_BRAND_0000007816,Amazon Fresh,static/brandLogo/Amazon_Fresh.png
MZ_BRAND_0000003600,Meeks,static/brandLogo/Meeks.png
MZ_BRAND_0000004632,Restoration Hardware,static/brandLogo/Restoration_Hardware.png
MZ_BRAND_0000006905,Jamba Juice,static/brandLogo/Jamba_Juice.png
